name,denomination,address,phone,website,matched,match_detail
Catholic Daughters Of The Americas,Catholic,"160 TIMBER RDG, NEW BRAUNFELS, TX 78132-4698",(830) 372-3330,,yes,"Catholic Daughters of America — 616 S Austin St, Seguin, TX 78155, USA"
Vineyard Christian Fellowship Of San Antonio Incorporated,Christian / General,"7700 TEZEL RD, SAN ANTONIO, TX 78250-3001",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""Vineyard Church of San Antonio"" — 7700 Tezel Rd, San Antonio, TX 78250, USA"
Childrens Church Of God,Church of God,"505 W QUINCY ST, SAN ANTONIO, TX 78212-5147",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Children's Church of God"" — 505 W Quincy St, San Antonio, TX 78212, USA"
Boerne Faith Fellowship,Christian / General,"111 STAFFEL ST, BOERNE, TX 78006-2547",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Faith Bible Church"" — 1 Bergmann Rd, Boerne, TX 78006, USA"
Hephzibah City Of Gods Delight Ministries Inc,Christian / General,"22155 PRIEST RD, ELMENDORF, TX 78112-6012",,,no,"no Places results for: Hephzibah City Of Gods Delight Ministries Inc, ELMENDORF, TX"
Glorious Pentecostal Church,Pentecostal,"PO BOX 276369, SAN ANTONIO, TX 78227-6369",(210) 675-3830,https://www.faith4liferc.cc/,yes,"Glorious Pentecostal Church — 2323 Observation Dr, San Antonio, TX 78227, USA"
New Peace Fellowship Incorporated,Christian / General,"5555 TIMBER HILL NO 3, SAN ANTONIO, TX 78250-4208",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""New Creation Christian Fellowship Windcrest"" — 8700 Fourwinds Dr, Windcrest, TX 78239, USA"
New Birth Church Of God In Christ,Church of God,"479 FERRIS AVE, SAN ANTONIO, TX 78220-2313",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Greater New Birth"" — 1719 Burleson St, San Antonio, TX 78202, USA"
Anointed Word Bible Church Of San Antonio Inc,,"3220 NORTHWESTERN, SAN ANTONIO, TX 78238-4043",(210) 680-7116,,yes,"Anointed Word Bible Church — 3220 Northwestern Dr, San Antonio, TX 78238, USA"
Strategic Alliance Ministries International,Christian / General,"PO BOX 310619, NEW BRAUNFELS, TX 78131-0619",(830) 620-0224,https://www.strategicalliance.org/,yes,"Strategic Alliance Ministries — 520 FM1863, New Braunfels, TX 78132, USA"
City Christian Fellowship Church,Christian / General,"623 LOCKHILL SELMA RD STE 110, SAN ANTONIO, TX 78216-5041",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Alamo City Church"" — 6434 N Interstate 35, San Antonio, TX 78218, USA"
San Antonio Chinese Church,,"7031 WURZBACH RD, SAN ANTONIO, TX 78240-3835",(210) 920-1871,http://sachinesechurch.org/,yes,"San Antonio Chinese Church — 7015 Wurzbach Rd, San Antonio, TX 78240, USA"
Wat Saddhadhamma Buddist 1518 Temple,,"8000 E FM 1518 N, SCHERTZ, TX 78154-4514",(210) 566-5695,http://www.watsaddhadhamma.org/,yes,"Wat Saddhadhamma — 8000 FM1518, Schertz, TX 78154, USA"
Westlawn United Methodist Church,Methodist,"122 S SAN MANUEL ST, SAN ANTONIO, TX 78237-2051",(210) 433-6963,,yes,"Westlawn United Methodist — 122 San Manuel Ave, San Antonio, TX 78237, USA"
Robert Wilson Ministries,Christian / General,"14410 WATERMILL, SAN ANTONIO, TX 78217-6410",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""World Mission Society Church of God"" — 7150 Stahl Rd, San Antonio, TX 78247, USA"
Mission City Fellowship,Christian / General,"11108 BAXTERSHIRE, SAN ANTONIO, TX 78254-1024",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Mission City Church – Central"" — 2220 NW Military Hwy, San Antonio, TX 78213, USA"
House Of Refuge Ministries,Christian / General,"7500 ECKHERT RD, LEON VALLEY, TX 78240-3081",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""REFUGE CHURCH"" — 306 E Mitchell St, San Antonio, TX 78210, USA"
Believers Christian Center Inc,Christian / General,"1440 S WW WHITE RD, SAN ANTONIO, TX 78220-3430",(210) 648-5152,,yes,"Believers Christian Center — 1440 S WW White Rd, San Antonio, TX 78220, USA"
Cibolo Creek Community Church Of Fair Oaks Ranch Inc,,"30395 RALPH FAIR RD, BOERNE, TX 78015-4286",(830) 981-8989,https://www.cibolocreek.com/,yes,"Cibolo Creek Community Church — 30395 Ralph Fair Rd, Boerne, TX 78015, USA"
Onword Christian Ministries,Christian / General,"PO BOX 312264, NEW BRAUNFELS, TX 78131-2264",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""New Braunfels Christian Ministries - Volunteers in Medicine"" — 1239 W San Antonio St, New Braunfels, TX 78130, USA"
New Jerusalem Missionary Baptist Church,Baptist,"629 BURNET ST, SAN ANTONIO, TX 78202-1943",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""New Jerusalem Worship Center"" — 6500 Woodlake Pkwy, San Antonio, TX 78244, USA"
Lion Of Judah Christian Church,Christian / General,"826 W MAYFIELD BLVD, SAN ANTONIO, TX 78211-0000",(210) 977-9286,,yes,"Lion of Judah Christian Church — 826 W Mayfield Blvd, San Antonio, TX 78211, USA"
Church Of The Living God Temple 2,,"PO BOX 201881, SAN ANTONIO, TX 78220-8881",(210) 434-6423,,yes,"Church of the Living God Temple — 435 SW 42nd St, San Antonio, TX 78237, USA"
International Pentecostal Holiness Church,Pentecostal,"227 SHADY RILL, SAN ANTONIO, TX 78213-2927",(210) 226-4797,,yes,"True Holiness Pentecostal Church — 1315 N Walters St, San Antonio, TX 78202, USA"
House Of Judah Ministries Incorporated,Christian / General,"442 FORREST OAKS DR, SOMERSET, TX 78069-3705",,,no,"no confident match (wrong state). top result: ""The House of Judah"" — 7870 Anselmo Ln, Baton Rouge, LA 70810, USA"
Dominion Church Of San Antonio,,"24891 BOERNE STAGE RD, SAN ANTONIO, TX 78255-9564",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Dominion Church-God In Christ"" — 3023 Martin Luther King Dr, San Antonio, TX 78220, USA"
New Hope United Church Of God Seventh Day,Church of God,"13875 HIGGINS RD, SAN ANTONIO, TX 78217-1292",(210) 863-6603,http://www.newhopeunitedchurch.org/,yes,"New Hope United Church of God (Seventh Day) — 13875 Higgins Rd, San Antonio, TX 78217, USA"
Oasis Ministry,Christian / General,"14122 KINT CIRCLE ST, SAN ANTONIO, TX 78247-3166",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Oasis Ministries"" — 14122 Kint Cir St, San Antonio, TX 78247, USA"
Evangel Assembly Of God,,"PO BOX 312213, NEW BRAUNFELS, TX 78131-2213",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Greater Life Church"" — 130 Enchantment Ln, New Braunfels, TX 78130, USA"
Calvary Chapel North San Antonio,,"7410 BLANCO RD STE 390, SAN ANTONIO, TX 78216-4363",(210) 658-8337,http://www.calvarysa.com/,yes,"Calvary Chapel of San Antonio — 2935 Pat Booker Rd Ste 118, Universal City, TX 78148, USA"
Evidence Ministries,Christian / General,"PO BOX 690371, SAN ANTONIO, TX 78269-0371",(210) 340-8783,http://www.evidenceministries.org/,yes,"Evidence Ministries Missionary — San Antonio, TX 78279, USA"
Miracle Center Ministries Inc,Christian / General,"3751 COMMERCIAL AVE, SAN ANTONIO, TX 78221-3118",(210) 927-9196,,yes,"Miracle Center — 3751 Commercial Ave, San Antonio, TX 78221, USA"
Arc Catholics,Catholic,"7400 CRESTWAY RD APT 928, SAN ANTONIO, TX 78239-3086",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""St Joan of Arc Catholic Church"" — 2829 Ackerman Rd, Kirby, TX 78219, USA"
Galvan Revival Church,,"2731 IRWIN DR, SAN ANTONIO, TX 78222-1327",(210) 648-1822,http://www.galvanrevivalchurch.org/,yes,"Galvan Revivals Church — 2731 Irwin Dr #1, San Antonio, TX 78222, USA"
Iglesia Bautista Fundamental Agape,,"4131 BRETTON RDG, SAN ANTONIO, TX 78217-4209",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Agape Fundamental Baptist Church"" — San Antonio, TX 78206, USA"
Cannan Latin American Ministries Inc,Christian / General,"1323 BROOKSTONE, SAN ANTONIO, TX 78248-1414",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""La Cabaña (The Cabin) Worship Center"" — 231 E North Loop Rd, San Antonio, TX 78216, USA"
Miracle Temple Christian Church,Christian / General,"2369 AUSTIN HWY, SAN ANTONIO, TX 78218-1982",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Expect A Miracle Church"" — 1438 E Sunshine Dr, San Antonio, TX 78228, USA"
New Covenant Missionary Baptist Church,Baptist,"PO BOX 201408, SAN ANTONIO, TX 78220-8408",(210) 661-0313,https://newcovenantbcsa.org/,yes,"New Covenant Baptist Church — 1107 SE Loop 410 Acc Rd, San Antonio, TX 78220, USA"
Southern Baptist Convention,Baptist,"6611 RIDGE PLACE ST, SAN ANTONIO, TX 78250-5029",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""SABA"" — 5807 I-10, San Antonio, TX 78201, USA"
On Eagles Wings Ministries,Christian / General,"6920 HALLIE HTS, SCHERTZ, TX 78154-6233",,,no,"no Places results for: On Eagles Wings Ministries, SCHERTZ, TX"
Regeneration Ministries,Christian / General,"135 MOON VALLEY ST, SAN ANTONIO, TX 78227-4548",(210) 674-8298,http://www.regeneration-ministries.org/,yes,"Regeneration Ministries — 1511 Meadow Way Dr, San Antonio, TX 78227, USA"
The Word Christian Ministry,Christian / General,"1128 E GRAYSON ST, SAN ANTONIO, TX 78208-1225",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Christian World Ministries"" — 6633 Walzem Rd, San Antonio, TX 78239, USA"
Igleisia Emanuel Pentecostal,Pentecostal,"2908 MISSION RD, SAN ANTONIO, TX 78214-2257",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""Emmanuel Pentecostal Church Of God In Christ"" — 222 Spriggsdale Ave, San Antonio, TX 78220, USA"
Sharyn Dacbert-Stephens Ministries,Christian / General,"1207 VISTA DEL JUEZ, SAN ANTONIO, TX 78216-1779",,,no,"no confident match (name similarity 0.13 < 0.5). top result: ""STCH Ministries Counseling Ministries - San Antonio"" — 1045 Central Pkwy N #103, San Antonio, TX 78232, USA"
Fathers Love Fellowship,Christian / General,"PO BOX 1123, HELOTES, TX 78023-1123",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Gateway Fellowship Church - Northwest"" — 10907 TX-1604 Loop, San Antonio, TX 78254, USA"
Inspirational Church Of God In Christ San Antonio,Church of God,"4542 E HOUSTON ST, SAN ANTONIO, TX 78220-1716",(210) 648-5430,http://www.netministries.org/see/churches/ch08215?frame=N,yes,"Inspirational Church — 4542 E Houston St, San Antonio, TX 78220, USA"
Chiffon Foster Ministries,Christian / General,"4218 ALGRUTH DR, SAN ANTONIO, TX 78220-1634",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""1HOPE for Kids"" — 11550 I-10 #255, San Antonio, TX 78230, USA"
Full Gospel Sarang Community Church,,"13665 TOEPPERWEIN RD, SAN ANTONIO, TX 78233-4007",(210) 378-9807,,yes,"Korean Full Gospel Community Church — 13665 Toepperwein Rd, San Antonio, TX 78233, USA"
Daily Bread Ministries,Christian / General,"3559 BELGIUM LN, SAN ANTONIO, TX 78219-2503",(210) 223-4707,http://www.dbmsa.org/,yes,"Daily Bread Ministries — 3559 Belgium Ln, San Antonio, TX 78219, USA"
Life Changing Word Ministries Inc,Christian / General,"6565 BABCOCK RD STE 11, SAN ANTONIO, TX 78249-2345",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""WORD WAY Ministries International"" — 1923 Lockhill Selma Rd #118-120, San Antonio, TX 78213, USA"
Only A Servant Ministries Inc,Christian / General,"PO BOX 700155, SAN ANTONIO, TX 78270-0155",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Missionary Servants-St Anthony"" — 100 Peter Baque Rd, San Antonio, TX 78209, USA"
Whirlwind Ministries Of San Antonio,Christian / General,"18095 PLEASANTON RD, SAN ANTONIO, TX 78221-9694",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""WORD WAY Ministries International"" — 1923 Lockhill Selma Rd #118-120, San Antonio, TX 78213, USA"
Ephphatha Christian Ministries House Of Prayer Fellowship,Christian / General,"10559 ELDERPOND, SAN ANTONIO, TX 78254-5318",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""House of Prayer and Evangelism Ministries"" — 5121 Crestway Dr Ste 507, Windcrest, TX 78239, USA"
Agora Ministries Inc,Christian / General,"1103 MERIDA ST, SAN ANTONIO, TX 78207-7164",(210) 247-8494,https://agoraministries.com/,yes,"AGORA Ministries — 1807 San Fernando St, San Antonio, TX 78207, USA"
Iglesia Pentecostal Unida Del Nombre De Jesus,Pentecostal,"941 CINCINNATI AVE, SAN ANTONIO, TX 78201-6029",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""IPUH San Antonio #1"" — 854 Kendalia Ave, San Antonio, TX 78221, USA"
His Grace Church,,"6142 AMBER ROSE, SAN ANTONIO, TX 78253-6406",(210) 682-7700,http://www.hgc.church/,yes,"His Grace Church — 6995 Alamo Downs Pkwy, San Antonio, TX 78238, USA"
Agape Ministry,Christian / General,"PO BOX 18042, SAN ANTONIO, TX 78218-0042",(210) 590-6655,https://theagapeministryinc.org/,yes,"The Agape Ministry — 127 Lanark Dr, San Antonio, TX 78218, USA"
Believers In Christ Ministries Of San Antonio,Christian / General,"4249 SUNRISE CREEK DR, SAN ANTONIO, TX 78244-3304",(210) 251-2040,https://www.feedmysheepsa.com/,yes,"Believers in Christ Ministries — 820 N New Braunfels Ave, San Antonio, TX 78202, USA"
New Beginnings Christian Center Church,Christian / General,"28035 DELAFIELD DR, NEW BRAUNFELS, TX 78132-2616",(830) 629-6454,https://www.newbeginningschristian.com/about-us,yes,"New Beginnings Christian Center — 227 Courtyard Dr, New Braunfels, TX 78130, USA"
Church At Vineyard Hills,,"PO BOX 160667, SAN ANTONIO, TX 78280-2867",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Vineyard Church of San Antonio"" — 7700 Tezel Rd, San Antonio, TX 78250, USA"
New Beginnings Church Of San Antonio,,"706 TEXAS AVE, SAN ANTONIO, TX 78201-6136",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""New Beginnings Christian Community Church"" — 4126 E Horseshoe Bend, San Antonio, TX 78228, USA"
Dorothy Delarosa Ministries,Christian / General,"339 W HUTCHINS PL, SAN ANTONIO, TX 78221-2745",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Catholic Charities Archdiocese of San Antonio"" — 202 W French Pl, San Antonio, TX 78212, USA"
Mother Temple,,"CARE OF RAMA K RAO MD, SAN ANTONIO, TX 78205-0000",(726) 215-4913,https://chinmayasa.org/,yes,"Chinmaya Mission San Antonio (Sharadalaya/Mother Temple) — 9086 Vista Verde, San Antonio, TX 78255, USA"
Iglesia Cristiana Jehova Jireh,,"111 BAYWELL DR, SAN ANTONIO, TX 78227-4405",(210) 371-9868,http://www.iglesiacristianashammah.com/,yes,"Iglesia Cristiana Jehova Shammah — 1310 Texas Ave, San Antonio, TX 78201, USA"
Storehouse Ministry Fellowship Inc,Christian / General,"14145 NACOGDOCHES RD STE 2, SAN ANTONIO, TX 78247-1931",(210) 599-8136,https://www.storehousemf.org/about-us,yes,"Storehouse — 1331 S WW White Rd #103, San Antonio, TX 78220, USA"
Asher Ministries International Inc,Christian / General,"PO BOX 705, SAN ANTONIO, TX 78293-0705",,,no,"no confident match (wrong state). top result: ""Ashure Ministry, Inc."" — 245 E N St, Newton, NC 28658, USA"
Gods House For All Gods People Faith Church,,"PO BOX 10313, SAN ANTONIO, TX 78210-0313",(210) 264-1040,,yes,"Gods House Faith Church — 423 Morningview Dr, San Antonio, TX 78220, USA [temporarily closed]"
Master Key Ministries Inc,Christian / General,"7726 CLEAR RIDGE DR, SAN ANTONIO, TX 78239-3910",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""MasterKey Ministries"" — 209 S Heritage Pkwy, Sherman, TX 75092, USA"
San Antonio Korean Agape Presbyterian Church,Presbyterian,"6726 TABAK FARM, SAN ANTONIO, TX 78239-3258",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""First Korean Presbyterian Church"" — 4115 Eisenhauer Rd, San Antonio, TX 78218, USA"
Whole Life Christian Church,Christian / General,"8590 CRESTWAY DR, CONVERSE, TX 78109-3425",(210) 661-3030,https://wholelifechristianchurch.com/,yes,"Whole Life Christian Church — 8590 Crestway Dr, Converse, TX 78109, USA"
Iglesia De Jesucristo Palabra Miel Montesion,,"8619 BOUTRY HTS, SAN ANTONIO, TX 78254-2300",,http://www.palabramielsanantonio.com/,yes,"Iglesia de Jesucristo Palabra MIEL — 1101 W Woodlawn Ave, San Antonio, TX 78201, USA"
Rhema Christian Ministries Inc,Christian / General,"6768 SPEARWOOD, LIVE OAK, TX 78233-5472",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Rhema Christian Church"" — 40117 FM 529, Brookshire, TX 77423, USA"
True Vine Baptist Church San Antonio,Baptist,"435 S ELLISON DR, SAN ANTONIO, TX 78245-1178",(210) 998-2329,https://tvbcsatx.org/,yes,"True Vine Baptist Church — 435 S Ellison Dr, San Antonio, TX 78245, USA"
Sammy Tippit Ministries,Christian / General,"14607 SAN PEDRO AVE STE 115, SAN ANTONIO, TX 78232-4356",(210) 492-7501,https://sammytippit.org/,yes,"Sammy Tippit Ministries — 14607 San Pedro Ave #115, San Antonio, TX 78232, USA"
The Joshua House Of Worship Ministries Inc Joshua Baptist,Baptist,"PO BOX 200103, SAN ANTONIO, TX 78220-0103",(210) 610-2338,http://joshuahouseofworship.org/,yes,"Joshua House of Worship — 4748 W Martin St, San Antonio, TX 78237, USA"
Jasper Stone Ministries Inc,Christian / General,"PO BOX 691953, SAN ANTONIO, TX 78269-1953",,,no,"no Places results for: Jasper Stone Ministries Inc, SAN ANTONIO, TX"
St Lukes Episcopal Church Permanent Endownment Tr,Episcopal,"11 SAINT LUKES LN, SAN ANTONIO, TX 78209-4445",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""St. Luke's Episcopal Church"" — 11 St Lukes Ln, Alamo Heights, TX 78209, USA"
Seek The Lost Ministries Inc,Christian / General,"5130 KAZEN DR, SAN ANTONIO, TX 78219-1340",,,no,"no confident match (wrong state). top result: ""Seeking The Lost Ministries"" — 529 Cabbage Creek Rd, Creston, NC 28615, USA"
Episcopal Church Corporation In West Texas,Episcopal,"PO BOX 6885, SAN ANTONIO, TX 78209-0885",(210) 824-5387,https://www.dwtx.org/,yes,"Episcopal Diocese of West Texas — 111 Torcido Dr, San Antonio, TX 78209, USA"
Texas-Oklahoma Latin District Church Of The Nazarene,,"137 JEANETTE DR, SAN ANTONIO, TX 78216-7307",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Las Palmas Church Of The Nazarene"" — 402 SW 29th St, San Antonio, TX 78237, USA"
Community Of Churches For Social Action Ccsa,,"1023 N PINE ST, SAN ANTONIO, TX 78202-1203",(210) 460-2676,http://www.ccsasatx.org/,yes,"Community of Churches — 1023 N Pine St, San Antonio, TX 78202, USA"
Now Word Covenant Church Of San Antonio,,"12525 NACOGDOCHES RD STE 110, SAN ANTONIO, TX 78217-2112",(210) 490-9673,http://www.nowword.org/,yes,"Now Word Covenant Church — 12525 Nacogdoches Rd #110, San Antonio, TX 78217, USA"
Southside Victory Life Ministries,Christian / General,"PO BOX 14117, SAN ANTONIO, TX 78214-0117",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Victorious life Ministries"" — 10807 Perrin Beitel #120, San Antonio, TX 78217, USA"
